gene_id,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,gene_name
ENSG00000143401.15,819.509410205828,3.39858914297858,0.459086263754467,7.4029423472279,1.33199589481722e-13,1.2303985608792e-11,ANP32E
ENSG00000143458.12,31.5388229291498,3.39248701766121,0.611906972507474,5.54412217883296,2.95432502210384e-08,1.03672470147602e-06,GABPB2
ENSG00000227195.11,12.0461214790059,3.39117399471846,0.855950383702061,3.96188150538741,7.43614453084967e-05,0.000926202363532,MIR663AHG
ENSG00000185222.10,260.777607319196,3.38635193058455,0.532953417376405,6.35393604802218,2.09874116463339e-10,1.15601897597169e-08,TCEAL9
ENSG00000272767.1,7.47454002505735,3.38556103932999,1.11994952037322,3.02295860460009,0.0025031648166358,0.0165159796234898,JMJD1C-AS1
ENSG00000212607.1,35.9513982774139,3.38342234952319,0.658935827145208,5.13467656506344,2.82629648345699e-07,7.33591335182694e-06,SNORA3B
ENSG00000119707.14,349.867746909422,3.37885220296849,0.524985331682459,6.43608878011893,1.22591346266278e-10,7.0003373607325806e-09,RBM25
ENSG00000113356.13,52.6341332863363,3.37675350896136,0.579858027370028,5.82341426620715,5.7657398214171e-09,2.39316302191154e-07,POLR3G
ENSG00000258667.4,17.0528699976595,3.3721482159832,0.831959508609825,4.05326002177431,5.050880910757e-05,0.0006674530146024,HIF1A-AS3
ENSG00000291035.1,7.16285279362854,3.37163017487784,1.11122673830885,3.03415141000752,0.0024121333653497,0.0160162935647116,RRP7BP
ENSG00000145734.20,107.299674865855,3.3711610366103,0.461836986586022,7.29946092349705,2.88922958495365e-13,2.4974606559113098e-11,BDP1
ENSG00000133805.16,5.89631059134444,3.36851355523277,1.25017012621999,2.69444412771069,0.0070506146389413,0.0369060506267249,AMPD3
ENSG00000290074.1,6.94893779179204,3.35933746514853,1.14904135559494,2.92360013744603,0.0034600891185286,0.0214198158178563,ENSG00000290074
ENSG00000188283.12,13.797997814547,3.35485181074613,0.990048121007873,3.38857449406689,0.000702569419072,0.0058373977658701,ZNF383
ENSG00000265735.2,144.816782599418,3.35376998476206,0.547933845982123,6.12075711211217,9.31317745552475e-10,4.54656777129296e-08,RN7SL5P
ENSG00000227908.5,10.0642622540915,3.35144449101337,0.944190444897219,3.54954290114448,0.0003859005802197,0.0036363899011676,IL6ST-DT
ENSG00000275084.4,14.8842018062103,3.34662690926866,0.905874062113473,3.69436221792324,0.0002204393829676,0.0022975440999132,SNORD91B
ENSG00000166548.17,5.90827669420682,3.34362170381803,1.19576340450382,2.79622347633683,0.0051703635105185,0.0293111702744317,TK2
ENSG00000197372.10,11.9169287926906,3.33669788193091,0.99684355385312,3.34726333839799,0.0008161364093592,0.0066461860406075,ZNF675
ENSG00000124614.17,8.91928418403839,3.33642393051463,1.03793716302059,3.21447583667302,0.0013068291326638,0.0096799874905336,RPS10
ENSG00000251733.1,15.2391170181628,3.32656678585789,0.912936111713218,3.6438111530228,0.0002686305513005,0.0027186219703052,SCARNA8
ENSG00000262074.7,20.4138270883876,3.3264053727881,0.863977934236642,3.85010454662492,0.000118067417043,0.0013566234187552,SNORD3B-2
ENSG00000289602.1,13.9950703300871,3.3210050959829,0.851989294373423,3.89794228391715,9.70135298344128e-05,0.0011497628655343,ENSG00000289602
ENSG00000213178.3,9.22521980512738,3.31722859100807,0.895253386412123,3.70535162598202,0.0002110976753956,0.0022075053247252,RPL22P1
ENSG00000175768.13,21.871581478038,3.31656781956032,0.745352370481585,4.44966428082523,8.60046223051261e-06,0.0001489587410586,TOMM5
ENSG00000178878.13,7.11135969620049,3.31392030520681,0.993638078465995,3.33513819269379,0.0008525701891719,0.0068541423373364,APOLD1
ENSG00000121101.16,10.1088780928738,3.31329504964458,1.07768437646779,3.07445771878425,0.0021088561108489,0.0143670587681987,TEX14
ENSG00000277369.2,7.23231876427149,3.30931310168553,1.0374204896884,3.18994384107403,0.0014230044312948,0.0103853971740201,ENSG00000277369
ENSG00000288755.1,6.98615607221886,3.30889685979726,1.21081490361791,2.73278504411392,0.0062801303778234,0.034009887270814,ENSG00000288755
ENSG00000288919.1,5.35384541600785,3.30472833738563,1.18673605936108,2.78472058830407,0.005357386658998,0.0301458831383456,ENSG00000288919
ENSG00000074621.14,13.5517578564032,3.29670084829382,0.883940668727547,3.72954991768791,0.0001918221035199,0.0020445111531276,SLC24A1
ENSG00000147174.12,17.6394399024996,3.29409920661485,0.843662542639589,3.90452229431511,9.44116889748669e-05,0.0011231653201025,GCNA
ENSG00000187514.17,7252.22980185526,3.29016763098812,0.355747718115343,9.24859799078561,2.27456473361786e-20,5.2270607122311e-18,PTMA
ENSG00000108187.16,6.16997627721489,3.28812512273276,1.15228866519222,2.85356024237577,0.0043232330208887,0.0253633259793358,PBLD
ENSG00000253802.2,53.3345462848966,3.28453632761409,0.460207248889859,7.13708081638709,9.53338005063876e-13,7.61216159636596e-11,SIRLNT
ENSG00000165810.17,14.5698931876941,3.27191140651797,0.885440301614346,3.69523659647362,0.0002196821231569,0.0022921871144906,BTNL9
ENSG00000260498.7,5.50484330136788,3.2696846470271,1.11115059369412,2.94261161860766,0.0032545643724239,0.0204430036779859,ENSG00000260498
ENSG00000206754.1,7.11918634350776,3.26940910798366,1.12274659225436,2.91197419839771,0.0035915230085583,0.0220164800173306,SNORD101
ENSG00000226419.9,19.584609087414,3.26527408354679,0.665778768575417,4.90444309381264,9.36927781557511e-07,2.122051336018e-05,SLC16A1-AS1
ENSG00000037965.6,70.875918717142,3.25541900439515,0.419569284434111,7.75895454021583,8.563233558512281e-15,9.96083785040774e-13,HOXC8
ENSG00000204104.12,53.6054410842866,3.25276660910983,0.674737106679577,4.82079105611502,1.42990064794593e-06,3.11143739144262e-05,TRAF3IP1
ENSG00000286408.1,7.25222377206673,3.25233168033326,1.01415772039586,3.20692887794982,0.0013416015986963,0.0098831667419208,ENSG00000286408
ENSG00000214756.8,23.9020951374672,3.25067289482993,0.638619745870889,5.09015406405415,3.57772711638108e-07,9.11063375420069e-06,CSKMT
ENSG00000259347.9,6.66532448845276,3.25063051154654,1.03581080904661,3.13824733547481,0.0016996139428202,0.0120585561515457,SMAD3-DT
ENSG00000222041.13,14.9081867566683,3.24677429060985,0.847111691811721,3.83275820885669,0.0001267144848179,0.0014349806201379,CYTOR
ENSG00000236924.3,10.38640204293,3.23857746780927,0.89521756048595,3.61764291805366,0.0002972981735754,0.0029392900224843,ENSG00000236924
ENSG00000279584.1,14.2452071743579,3.23792242170624,0.958326308636626,3.378726423897,0.0007282243668955,0.0060134355695793,ENSG00000279584
ENSG00000198556.14,17.4240252713447,3.23733962683854,0.777855743278211,4.16187661377293,3.15642896780658e-05,0.000444542208291,ZNF789
ENSG00000204922.5,27.314151837224,3.23706974682454,0.537448833290509,6.02302869838922,1.7118307555189502e-09,7.7542641242786e-08,UQCC3
ENSG00000132423.12,10.8118046994872,3.23606898519757,0.881338776468692,3.67176512777947,0.0002408810102231,0.0024831300638106,COQ3
ENSG00000100490.10,13.3072019450349,3.23464146744827,0.746516913756832,4.33297813865998,1.47105722318893e-05,0.0002342508343764,CDKL1
ENSG00000167637.18,5.56706399791546,3.21988442852069,1.14865938364122,2.8031673047529,0.0050603411313509,0.0287740097402465,ZNF283
ENSG00000078487.18,10.3529212548145,3.21924356507406,1.11097510989944,2.89767388701035,0.0037594127151321,0.0227642587416294,ZCWPW1
ENSG00000159899.16,7.75342901680003,3.19773946635954,1.0362932214191,3.08574774037463,0.0020304100019186,0.0139131076640565,NPR2
ENSG00000266019.1,67.5303434761702,3.18706801035578,0.625974095884294,5.09137363879812,3.55478739939678e-07,9.07674983119687e-06,MIR3609
ENSG00000222626.1,8.78010470524697,3.18587725997931,1.24523634020113,2.55845188349124,0.0105139369096179,0.0498803190143103,RNU2-48P
ENSG00000261242.1,5.94427244737061,3.18214410195926,1.19358032806259,2.66604938699392,0.0076748417410488,0.0391300643312564,ENSG00000261242
ENSG00000181061.14,8.25713655916733,3.17970654861545,0.9320715521262,3.41144040000153,0.0006462062664997,0.0054313607876548,HIGD1A
ENSG00000236859.8,11.1481277719976,3.17813874987549,0.777812535624695,4.08599579501889,4.38881729906711e-05,0.0005915799226296,NIFK-AS1
ENSG00000272734.1,9.72181428323628,3.17614509448315,1.16587611986284,2.7242560683521,0.0064446517570855,0.0346188762002621,ADIRF-AS1
ENSG00000244398.1,51.7067611462004,3.17499253258707,0.454496862715676,6.98573036041677,2.8337787017344198e-12,2.06975681610401e-10,RPL36AP37
ENSG00000289486.2,25.9772620535865,3.16981273806889,0.593412639064881,5.34166704481385,9.20956949612871e-08,2.8081735855186e-06,ENSG00000289486
ENSG00000099977.16,14.4057634839025,3.16002343627478,0.811155146596105,3.89570780575746,9.79123717340624e-05,0.001158957746832,DDT
ENSG00000269609.6,11.4899847492441,3.15156140799508,0.922926813099286,3.41474682852891,0.0006384132081718,0.0053706511137459,C10orf95-AS1
ENSG00000279608.1,9.03616511834946,3.15040891612744,1.03282811822965,3.05027415551727,0.0022863256005875,0.0153540697139954,ENSG00000279608
ENSG00000135047.16,230.732579954435,3.14851353983015,0.399754416924159,7.87611945367819,3.3770539295235e-15,4.1322859901260297e-13,CTSL
ENSG00000143878.10,27.9400356373802,3.14609392242309,0.640312879540945,4.91336973368176,8.952422188026e-07,2.03743289506234e-05,RHOB
ENSG00000274428.1,15.1605783438508,3.14513753685139,0.767654469651974,4.09707447971647,4.18404314515769e-05,0.0005680411313209,RNVU1-25
ENSG00000228393.6,26.035798471044,3.13657366825114,0.647248634027302,4.84601048709024,1.25968860363162e-06,2.77308084659279e-05,LINC01004
ENSG00000075407.19,8.41880738894307,3.13419038085466,0.97113336275592,3.22735321538159,0.0012494112564166,0.0093280133581283,ZNF37A
ENSG00000163577.8,9.98969788559468,3.13246615364798,0.842634852789444,3.71746568905656,0.0002012313060371,0.0021218862744311,EIF5A2
ENSG00000119630.14,10.2869397181741,3.12165334290601,1.07618291140812,2.90067172579568,0.0037236374461993,0.0226045149812995,PGF
ENSG00000110031.13,5.97722910174837,3.11527725680051,1.10134975525614,2.8285993999027,0.0046752180055929,0.0270079117404639,LPXN
ENSG00000136938.9,1003.54578590309,3.11142550066162,0.45902214304267,6.77837779249004,1.2153271301053698e-11,8.00756099290404e-10,ANP32B
ENSG00000126870.16,59.6296110136441,3.10896465075655,0.614138896840032,5.06231516478326,4.1419556184992e-07,1.0379123892952e-05,DYNC2I1
ENSG00000111142.14,430.208332651429,3.10100609992866,0.393716026169003,7.87625063196575,3.3735121058224103e-15,4.1322859901260297e-13,METAP2
ENSG00000201592.1,25.3230438241588,3.09845603604784,0.723265157714593,4.28398354738736,1.83576493604634e-05,0.0002812451581695,ENSG00000201592
ENSG00000104218.16,112.073678539414,3.09707587829891,0.416162714265907,7.44198308049298,9.91849289946671e-14,9.34520400987753e-12,CSPP1
ENSG00000229337.2,8.43403490082124,3.08843884458308,1.00085841272961,3.08578996319775,0.002030121719641,0.0139131076640565,ENSG00000229337
ENSG00000213015.9,23.8213622846238,3.08798741512295,0.852130121339647,3.62384492437408,0.0002902556758141,0.0028878447492296,ZNF580
ENSG00000288983.2,18.9218907622443,3.08798347620459,0.640959099567668,4.81775432829874,1.45182972912612e-06,3.14578200396376e-05,ENSG00000288983
ENSG00000155542.12,8.37870527284881,3.08542226782856,1.00370452298653,3.07403443659681,0.0021118505390747,0.0143689743981997,SETD9
ENSG00000169136.13,22.2031415067526,3.08161843625353,0.604990923613516,5.09366060873691,3.51215254169239e-07,8.99225577386568e-06,ATF5
ENSG00000117174.11,85.7691764960092,3.08142867572921,0.508525731354801,6.05953344291891,1.3651694298272302e-09,6.27445188674742e-08,ZNHIT6
ENSG00000130203.10,215.797517962223,3.07762353021033,0.339207778670157,9.07297451218825,1.1581138261744998e-19,2.53761592330608e-17,APOE
ENSG00000229021.2,14.9028333510402,3.07065430476541,0.891199492587772,3.44552968252839,0.0005699413689691,0.0049492973073061,ENSG00000229021
ENSG00000164031.17,12.1061984645515,3.06959716465949,0.805825422363105,3.80925828283974,0.0001393842961765,0.0015541761403256,DNAJB14
ENSG00000260236.2,17.2055065793728,3.06146779029927,0.676340916987922,4.52651571626553,5.9964141747334e-06,0.0001082341271155,PTPN23-DT
ENSG00000270069.4,30.6699370984336,3.05941038891861,0.642502702730236,4.76170820125429,1.91961113382455e-06,4.02576904965134e-05,MIR222HG
ENSG00000142002.19,258.262456022452,3.05364212605372,0.846823642890152,3.60599535888234,0.0003109586934806,0.0030419179905063,DPP9
ENSG00000125347.15,47.2050100088937,3.04618943941797,0.528139428875615,5.76777508527089,8.03249059649406e-09,3.24815993133764e-07,IRF1
ENSG00000186594.16,52.2579228498237,3.04587229685099,0.460123204965488,6.61968851816427,3.59956526704144e-11,2.24603337391155e-09,MIR22HG
ENSG00000251022.6,6.05808245979524,3.04311110427639,1.15917242640949,2.62524455805281,0.0086586751211769,0.0428702243782075,THAP9-AS1
ENSG00000071243.16,8.48323829855392,3.04184682578641,1.04200691193853,2.91921943216999,0.0035090911677971,0.0216520346974358,ING3
ENSG00000129646.16,6.11889447971057,3.04167396814654,1.03507729832241,2.93859596097441,0.0032970257486575,0.0206182704148319,QRICH2
ENSG00000289153.2,4.97907206894673,3.02529412927436,1.16928789748083,2.58729619607984,0.0096732400454447,0.0468833681626442,ENSG00000289153
ENSG00000245275.9,13.2683565918074,3.01847543159124,0.864725568877134,3.4906744292421,0.0004818029873387,0.0043399118037335,SAP30L-AS1
ENSG00000230844.3,14.0975536238659,3.01566426054972,0.866071426180706,3.48200410426715,0.0004976760642247,0.0044490685272497,ZNF674-AS1
ENSG00000177374.13,8.41478823648099,3.01551558059731,1.03076006713376,2.92552619833494,0.0034387422050946,0.0213297097145504,HIC1
ENSG00000133678.14,8.02625843652491,3.01495872494807,0.989813985061436,3.04598517544782,0.0023191926957761,0.0155526217648417,TMEM254
ENSG00000239039.1,45.9004468706839,3.01473758398935,0.651809058958655,4.62518515591937,3.74263916209637e-06,7.18190350005539e-05,SNORD13
ENSG00000100583.5,12.4177016028892,3.01399874446699,0.948324157183596,3.17823681030987,0.0014817367466019,0.0107226755963772,SAMD15
ENSG00000171617.16,12.9699972701166,3.01380795771618,0.977823739764553,3.08215871138684,0.0020550523500938,0.0140411191026714,ENC1
ENSG00000275405.1,63.0254968869618,3.00920920245191,0.389745099929892,7.72096737840503,1.15450100871484e-14,1.2949652981084799e-12,U1
ENSG00000126653.18,231.342357003988,3.00797978895526,0.46853658109583,6.41994651072941,1.36322236150049e-10,7.73751872895038e-09,NSRP1
ENSG00000166171.13,15.1666078127655,3.00418430653625,0.699756326856952,4.29318634392338,1.7612706462538e-05,0.0002725393168022,DPCD
ENSG00000259153.4,16.6292784366182,3.0016525607857,0.700147019637166,4.28717465988962,1.80960008474226e-05,0.000277688143297,MAP3K9-DT
ENSG00000248275.4,8.50684296347375,3.0006352032582,1.06344017343348,2.82163047646601,0.0047780196760601,0.0274503057242921,TRIM52-AS1
ENSG00000176714.10,5.42843008467266,3.0000395862299,1.15831469564242,2.59000390611986,0.0095974842917089,0.0465880973706757,CCDC121
ENSG00000118523.6,64.1244404069635,2.99574506512546,0.471541461397757,6.35308941072833,2.1103296950449e-10,1.15601897597169e-08,CCN2
ENSG00000223745.8,5.36254557831522,2.99297110594909,1.16576909589096,2.56737900884365,0.0102470542569128,0.0490588136222725,CCDC18-AS1
ENSG00000153975.10,18.6646923258057,2.99000742711262,0.828932279133042,3.60705874578777,0.000309687565334,0.0030331353852153,ZUP1
ENSG00000033030.16,42.97306697324,2.97773422206324,0.449548007168877,6.62384033424182,3.49984796188079e-11,2.2131253353584403e-09,ZCCHC8
ENSG00000179029.15,33.6500060021605,2.9768131250849,0.509408296173925,5.84366832547333,5.106364968887911e-09,2.14786476503848e-07,TMEM107
ENSG00000291129.1,8.56362340035186,2.97008807955655,0.944735899917267,3.14382895771892,0.0016675287521082,0.0118846111213041,PPIEL
ENSG00000246889.3,9.92639262257631,2.96933231890458,1.04621057082479,2.83817847162801,0.0045371805513517,0.0263559279622913,CTTN-DT
ENSG00000100342.22,10.5784586428918,2.96841545339239,0.944785959816877,3.14189200479624,0.0016785993791857,0.0119454405971962,APOL1
ENSG00000231663.3,7.2276192847247,2.96281225403975,1.02841359851741,2.88095398418595,0.0039647351922147,0.0237591461993029,COA6-AS1
ENSG00000141968.8,7.58176777881661,2.96012506628128,1.04624321258422,2.82928962470377,0.0046651459722952,0.0269662609515125,VAV1
ENSG00000234608.9,27.4738328245935,2.9597949783813,0.552282036398458,5.35920921434041,8.35870135017351e-08,2.58215357774868e-06,MAPKAPK5-AS1
ENSG00000225470.9,24.4231951121596,2.95756550984992,0.557347237694255,5.30650429359867,1.11747530044174e-07,3.33191527872219e-06,JPX
ENSG00000023608.5,28.6619962473381,2.95752741566741,0.535868104246966,5.51913314531663,3.40676004198839e-08,1.15879036518464e-06,SNAPC1
ENSG00000267080.8,13.4459123505071,2.93976224672289,0.84961288923976,3.46011964266857,0.0005399354293079,0.004736751969217,ASB16-AS1
ENSG00000244128.9,36.5496944002945,2.93770269977396,0.53253981977304,5.51640007131478,3.46014085463735e-08,1.17271392562565e-06,LINC01322
ENSG00000115998.8,21.8972219817027,2.93548672837935,0.58782886286964,4.99377780473217,5.92095144759436e-07,1.41233429213251e-05,C2orf42
ENSG00000136819.15,162.479869263732,2.93367681519988,0.399296498275456,7.34711380608219,2.02532418968827e-13,1.80024570898518e-11,C9orf78
ENSG00000139318.8,27.1295360527114,2.93210068901215,0.589223280176921,4.97621324149269,6.48402152959845e-07,1.52731127129692e-05,DUSP6
ENSG00000110200.9,175.36117511212,2.92979341935274,0.369065801710079,7.93840395338024,2.0479941518794402e-15,2.7965508549287e-13,ANAPC15
ENSG00000110871.15,65.7163869039416,2.92688394575673,0.704207547205557,4.15628028607648,3.23470952168201e-05,0.0004535332308524,COQ5
ENSG00000209042.1,28.1711897282966,2.92493938603355,0.836371448488728,3.49717746979376,0.0004702089116758,0.0042646461104177,SNORD12C
ENSG00000289234.2,14.8524655821344,2.90570517726068,0.796621770171874,3.64753423275611,0.0002647690442138,0.0026853110167742,ZNF496-DT
ENSG00000249592.7,13.2402466810629,2.90322792168104,0.765828536613186,3.79096335913562,0.0001500640935884,0.0016575661076086,PCGF3-AS1
ENSG00000119335.18,1197.7181701689,2.89688681466925,0.365925443719253,7.91660395414267,2.44085670764278e-15,3.27030100637126e-13,SET
ENSG00000207523.1,13.1026626313185,2.89257611567363,0.887247104396196,3.26016968817513,0.0011134557648776,0.0085016047136768,SNORA66
ENSG00000197744.5,15.4116701946939,2.89187638178465,0.730724635997836,3.95754602940911,7.572369874363e-05,0.0009375409849704,PTMAP2
ENSG00000198707.17,16.5762021935084,2.87447692900341,0.741109796122366,3.87861143388368,0.0001050544018979,0.0012251692850903,CEP290
ENSG00000149474.15,5.78829210706277,2.87398387561162,1.08036437047402,2.66019868310784,0.0078094568657839,0.0397304009662074,KAT14
ENSG00000198886.2,6576.65078843217,2.8698451347447,0.408722723725059,7.02149640369688,2.195044675692e-12,1.6414056297119e-10,MT-ND4
ENSG00000032219.19,60.8212863147017,2.86694139051447,0.456087942198372,6.28593989285408,3.25876020106903e-10,1.74454764854957e-08,ARID4A
ENSG00000115963.14,46.5447605105512,2.86593338147243,0.502199824116425,5.70675903066031,1.15147617199809e-08,4.55849096326302e-07,RND3
ENSG00000268403.3,13.3248463592289,2.86323146133588,0.867221794050102,3.30161382126251,0.0009613032289264,0.0075604332411891,ENSG00000268403
ENSG00000182903.16,25.0997169891931,2.86227322204717,0.668734939588406,4.28013111414343,1.86783241182029e-05,0.0002852304211372,ZNF721
ENSG00000149929.16,41.7727513248932,2.8573659486572,0.706205102110346,4.04608511056994,5.20813038994008e-05,0.0006834401745684,HIRIP3
ENSG00000149136.9,834.621728046401,2.84780728728285,0.357560853898036,7.96453878056502,1.6584116625902101e-15,2.29787568895956e-13,SSRP1
ENSG00000115286.21,100.393699854955,2.84541514821646,0.511328292151459,5.56475202309678,2.62525462292434e-08,9.41781246558608e-07,NDUFS7
ENSG00000100568.11,42.8422119932288,2.84469095496608,0.4639297216147,6.13172819595429,8.69295307247322e-10,4.26588561712722e-08,VTI1B
ENSG00000147099.21,10.9414751216185,2.84278530282152,0.879214208827673,3.23332502395751,0.0012235826576393,0.0091861321117754,HDAC8
ENSG00000288093.1,7.73263389614321,2.83733504695049,1.09377857645614,2.59406712475892,0.0094847967094029,0.0461361665441377,ENSG00000288093
ENSG00000055044.11,145.20188619348,2.83665776183321,0.379141249243824,7.48179673799874,7.331327824965731e-14,7.04854803743134e-12,NOP58
ENSG00000229043.3,6.46992793791415,2.83154796567574,1.08664145416044,2.60577944531248,0.0091665465848194,0.0448893980884452,ZFAND2A-DT
ENSG00000176046.9,32.3780473926809,2.83109839564342,0.597841022761665,4.73553718773839,2.18475638433794e-06,4.48470036018127e-05,NUPR1
ENSG00000153140.9,21.5624661073878,2.82320676364627,0.803175033899322,3.51505791949226,0.0004396580884967,0.0040296289005991,CETN3
ENSG00000228889.9,8.92344510795925,2.81414245109769,0.880033458124061,3.19776756794737,0.0013849586089384,0.0101707560509885,UBAC2-AS1
ENSG00000230424.3,7.32383337443824,2.81363722487035,1.0733270219113,2.62141655565518,0.0087565195750422,0.0432184009617851,EMC1-AS1
ENSG00000212694.8,6.76062654242533,2.80767793246963,1.01909864660831,2.75506001486112,0.0058681370569879,0.0322388264436968,LINC01089
ENSG00000107890.17,39.3088663169168,2.80605582678211,0.559889801852221,5.01180021050419,5.39231747029638e-07,1.29939680831541e-05,ANKRD26
ENSG00000164331.10,20.7568013249075,2.80343075578339,0.600142484294221,4.67127528736826,2.99335447793546e-06,5.95008141162614e-05,ANKRA2
ENSG00000267100.2,14.1155120269541,2.8000284800549,0.906650146276556,3.08832297833304,0.0020128957565777,0.0138232535120082,ILF3-DT
ENSG00000273382.1,17.1351093970842,2.79810680511087,0.627963879720883,4.45584036832591,8.35651974656467e-06,0.000145000237665,TMEM167B-DT
ENSG00000231607.15,11.6786340705415,2.79645388042415,0.923131550183334,3.02931243100594,0.0024511105492904,0.0162179519630722,DLEU2
ENSG00000116741.8,97.1484795152822,2.79600275445671,0.359510184273928,7.7772560465945,7.411450462520151e-15,8.839327374413269e-13,RGS2
ENSG00000210176.1,24.9887681550046,2.79581318910028,1.05730145510232,2.64429144177213,0.0081862137263935,0.0411855236232786,MT-TH
ENSG00000197037.11,5.94537895143513,2.79290954802502,1.02896661702969,2.71428586875568,0.0066418823791146,0.0354760860408265,ZSCAN25
ENSG00000251562.11,9773.36979565536,2.79188206018058,0.350302350319822,7.96992100575867,1.58775826068117e-15,2.2328146764385e-13,MALAT1
ENSG00000180376.17,15.826697347951,2.77583463605607,0.852568782334382,3.25584831813296,0.0011305413061539,0.0086097033465154,CCDC66
ENSG00000161970.15,62.5482915302365,2.77576213738608,0.44867708101312,6.18654764160979,6.149610512315071e-10,3.09848290091083e-08,RPL26
ENSG00000287697.1,10.9227666830271,2.77572284676598,0.839074138278871,3.30807817824013,0.0009393858209414,0.0074190219655575,ENSG00000287697
ENSG00000198561.16,44.4710761247687,2.76904725630967,0.515580655412927,5.37073535874217,7.84162153625446e-08,2.45130827739212e-06,CTNND1
ENSG00000251127.2,7.26058968188822,2.76803974809156,0.964131895324634,2.87101771190708,0.0040915259900562,0.0243527213381617,ENSG00000251127
ENSG00000171681.13,63.385152387955,2.76696480680229,0.612344981404954,4.51863719116929,6.22389395208567e-06,0.0001116981501267,ATF7IP
ENSG00000047346.13,31.600970501836,2.76464319048322,0.5104215369653,5.4163921195809,6.08136548157337e-08,1.94232629041981e-06,ATOSA
ENSG00000234072.1,36.856591498045,2.76431134304439,0.550287535230327,5.02339443666912,5.07661333757589e-07,1.23596513867287e-05,GTF3C2-AS2
ENSG00000177606.9,124.942204169601,2.76220946533687,0.387764100571738,7.12342752014469,1.0527562426714099e-12,8.335352368445369e-11,JUN
ENSG00000291136.1,9.56578106073139,2.75556532810004,0.837795313552133,3.28906748883189,0.0010051991744842,0.0078272616710666,ENSG00000291136
ENSG00000289154.2,12.6539916911718,2.7541207403707,0.906959073464162,3.03665382590114,0.0023922001358027,0.0159401058553987,ENSG00000289154
ENSG00000198162.12,313.347427838875,2.74913656315056,0.360672825499584,7.62224478470927,2.49301693838981e-14,2.66922790835327e-12,MAN1A2
ENSG00000156256.15,23.2998547081382,2.74745030945958,0.732518463354822,3.75069086569733,0.0001763480084678,0.0019048299725739,USP16
ENSG00000259802.3,11.0898438973049,2.74667082077256,0.779484755958419,3.5237004954579,0.0004255649923607,0.0039195242991428,MARCHF6-DT
ENSG00000232104.5,7.72222611634012,2.74419636974469,1.0023309625518,2.73781462637685,0.006184892751749,0.0336067240524679,RFX3-DT
ENSG00000124659.7,28.5637131542793,2.74404142903097,0.655415181249064,4.18672241280937,2.83011598080918e-05,0.000404020496533,TBCC
ENSG00000117533.15,6.43830291846866,2.73860719534508,1.01750029142949,2.69150507219766,0.0071130416689159,0.0371091243657397,VAMP4
ENSG00000200156.1,51.162678835471,2.73837782378804,0.61816187146172,4.42987177017697,9.42891361672689e-06,0.0001606495914951,RNU5B-1
ENSG00000136319.12,18.0671514508906,2.73679547699916,0.774314466458601,3.5344754560975,0.0004085853800434,0.0037993318497873,TTC5
ENSG00000198888.2,3705.43464244646,2.72587858523018,0.384860088845805,7.08277803865059,1.4129289177420298e-12,1.10021622007978e-10,MT-ND1
ENSG00000164463.12,21.9110462140857,2.72373254002305,0.726515983449547,3.74903319688932,0.0001775175888979,0.0019093273089002,CREBRF
ENSG00000257815.9,8.4691304811155,2.72372607231632,1.03887476638451,2.62180405227806,0.0087465703414255,0.0431919212562428,PRANCR
ENSG00000288935.1,11.0099816163754,2.72125165455139,0.933543604902479,2.91497005631104,0.0035572267095629,0.0218631376761263,ENSG00000288935
ENSG00000105227.16,12.2639437052243,2.71962699444556,0.749974336938564,3.62629340831477,0.0002875186475353,0.002865156210971,PRX
ENSG00000138398.17,77.7878953374726,2.71915336958981,0.481357713798808,5.64892447267673,1.6145476599143e-08,6.08490722068501e-07,PPIG
ENSG00000174842.17,9.11418209307111,2.71541074966866,0.948702648329677,2.86223586963684,0.0042066372054451,0.0248650788894002,GLMN
ENSG00000148229.13,235.473985021999,2.70426754481349,0.398694330769243,6.78280912496515,1.1786131369767599e-11,7.820347166616251e-10,POLE3
ENSG00000255135.5,12.4921372135432,2.70327165453218,0.888835042044429,3.04136485023625,0.0023550826553847,0.0157596511214736,EMSY-DT
ENSG00000111011.18,346.156732458987,2.69527103518632,0.406086164764289,6.63719000806338,3.1971940608846396e-11,2.0632850987435e-09,RSRC2
ENSG00000169020.10,112.908543922042,2.69247066414796,0.496647854939768,5.42128721058203,5.91714023857636e-08,1.89630256217233e-06,ATP5ME
ENSG00000142871.18,80.8461011210938,2.68848557232476,0.369715024551744,7.27177797435845,3.54786392474956e-13,2.98464052669557e-11,CCN1
ENSG00000082258.13,22.2257045575026,2.68837785307573,0.614003917865989,4.37843762042978,1.19533143495122e-05,0.0001975861891247,CCNT2
ENSG00000165525.18,77.636843882878,2.68751594364222,0.473568483980063,5.67503124586172,1.38663343414621e-08,5.31091878720552e-07,NEMF
ENSG00000210117.1,114.933380735138,2.6792246300315,0.950400282961584,2.81904864514839,0.0048166217961238,0.0276047509507781,MT-TW
ENSG00000162772.18,45.2159600799083,2.67730636739555,0.562296224212126,4.76138066042843,1.92272985814382e-06,4.02576904965134e-05,ATF3
ENSG00000162928.9,21.9198434410355,2.67590729709985,0.637359086044,4.19842966969976,2.68772299398445e-05,0.0003861235303867,PEX13
ENSG00000207088.1,7.3604654595008,2.67157962773615,1.03213744505649,2.58839521861348,0.0096424277846194,0.0467821599313514,SNORA7B
